id_loan,loan_intent,loan_grade,loan_amount,loan_int_rate,loan_status,loan_percent_income,fk_cp
3443,VENTURE,C,10800,13.16,0,0.23,3443
3444,MEDICAL,D,3000,14.96,1,0.1,3444
3445,DEBTCONSOLIDATION,A,3200,9.63,0,0.09,3445
3446,EDUCATION,C,7000,13.16,0,0.19,3446
3447,PERSONAL,C,10800,13.99,1,0.26,3447
3448,MEDICAL,D,3000,14.46,1,0.1,3448
3449,DEBTCONSOLIDATION,B,10000,10.65,0,0.27,3449
3450,DEBTCONSOLIDATION,A,9950,7.29,0,0.27,3450
3451,VENTURE,B,10800,10.75,0,0.22,3451
3452,MEDICAL,A,5000,6.03,0,0.14,3452
3453,DEBTCONSOLIDATION,B,7125,9.91,0,0.19,3453
3454,PERSONAL,E,10800,18.79,1,0.24,3454
3455,MEDICAL,B,10800,8.88,0,0.2,3455
3456,VENTURE,C,10800,13.57,0,0.2,3456
3457,MEDICAL,A,5500,8.49,1,0.18,3457
3458,EDUCATION,A,12400,7.51,0,0.34,3458
3459,EDUCATION,C,10800,13.22,0,0.19,3459
3460,HOMEIMPROVEMENT,D,10800,16.77,1,0.19,3460
3461,VENTURE,B,10800,10.74,0,0.16,3461
3462,EDUCATION,B,6000,9.99,0,0.16,3462
3463,MEDICAL,A,10800,7.88,0,0.15,3463
3464,HOMEIMPROVEMENT,A,10800,7.51,1,0.16,3464
3465,MEDICAL,D,10800,16.29,1,0.16,3465
3466,VENTURE,C,10000,12.22,0,0.27,3466
3467,MEDICAL,B,10800,9.62,0,0.14,3467
3468,MEDICAL,D,10800,15.65,1,0.15,3468
3469,PERSONAL,C,10800,14.65,0,0.09,3469
3470,MEDICAL,A,10000,7.51,0,0.27,3470
3471,DEBTCONSOLIDATION,D,10775,15.37,1,0.52,3471
3472,EDUCATION,B,10775,10.65,1,0.36,3472
3473,PERSONAL,D,7800,,0,0.21,3473
3474,HOMEIMPROVEMENT,D,10750,15.2,1,0.45,3474
3475,HOMEIMPROVEMENT,D,10750,14.11,1,0.36,3475
3476,VENTURE,C,10750,12.68,1,0.36,3476
3477,DEBTCONSOLIDATION,C,10750,,1,0.32,3477
3478,VENTURE,E,10750,16,0,0.3,3478
3479,EDUCATION,A,6000,8.9,0,0.16,3479
3480,HOMEIMPROVEMENT,D,10750,14.59,1,0.28,3480
3481,PERSONAL,A,10700,6.03,1,0.33,3481
3482,EDUCATION,A,10700,9.63,0,0.22,3482
3483,HOMEIMPROVEMENT,C,10700,,1,0.2,3483
3484,PERSONAL,B,6400,11.71,0,0.17,3484
3485,EDUCATION,B,10700,12.42,0,0.16,3485
3486,VENTURE,C,10000,15.96,0,0.27,3486
3487,MEDICAL,B,3600,11.71,0,0.1,3487
3488,PERSONAL,B,10625,,1,0.63,3488
3489,VENTURE,C,2000,14.27,0,0.05,3489
3490,MEDICAL,A,10625,6.03,1,0.44,3490
3491,EDUCATION,B,8400,10.99,0,0.23,3491
3492,HOMEIMPROVEMENT,D,7000,15.62,0,0.19,3492
3493,EDUCATION,B,10625,11.71,1,0.42,3493
3494,MEDICAL,A,15000,8.49,0,0.41,3494
3495,VENTURE,B,10625,11.71,1,0.35,3495
3496,DEBTCONSOLIDATION,A,10625,6.99,1,0.35,3496
3497,EDUCATION,A,10625,6.92,1,0.35,3497
3498,MEDICAL,A,6075,5.99,0,0.16,3498
3499,HOMEIMPROVEMENT,A,10625,8.49,0,0.17,3499
3500,MEDICAL,C,10600,12.99,1,0.34,3500
3501,EDUCATION,C,10600,11.97,1,0.32,3501
3502,PERSONAL,C,10600,13.16,0,0.25,3502
3503,MEDICAL,D,10600,14.91,1,0.18,3503
3504,MEDICAL,A,4000,,0,0.11,3504
3505,EDUCATION,B,10600,10.99,0,0.14,3505
3506,PERSONAL,B,10600,12.18,0,0.11,3506
3507,MEDICAL,B,2500,10.37,0,0.07,3507
3508,VENTURE,D,10500,16.29,1,0.35,3508
3509,DEBTCONSOLIDATION,A,15000,6.54,0,0.41,3509
3510,MEDICAL,C,10500,13.35,1,0.34,3510
3511,EDUCATION,B,10500,9.99,1,0.36,3511
3512,DEBTCONSOLIDATION,A,10500,7.29,0,0.3,3512
3513,DEBTCONSOLIDATION,A,13000,7.88,0,0.35,3513
3514,DEBTCONSOLIDATION,B,10500,10.74,0,0.29,3514
3515,MEDICAL,D,10500,,0,0.28,3515
3516,PERSONAL,F,10500,,0,0.27,3516
3517,EDUCATION,A,10500,8.49,1,0.3,3517
3518,EDUCATION,A,10500,8.49,0,0.25,3518
3519,VENTURE,B,10500,10.36,0,0.24,3519
3520,PERSONAL,A,10500,6.99,0,0.23,3520
3521,VENTURE,B,10000,10.99,0,0.27,3521
3522,HOMEIMPROVEMENT,A,10500,9.38,1,0.21,3522
3523,PERSONAL,B,10500,11.48,0,0.18,3523
3524,VENTURE,A,10500,6.92,0,0.12,3524
3525,MEDICAL,C,10450,13.57,0,0.24,3525
3526,VENTURE,A,10400,8.94,0,0.28,3526
3527,EDUCATION,A,10000,7.74,0,0.27,3527
3528,EDUCATION,B,5000,11.58,0,0.14,3528
3529,PERSONAL,E,10400,,0,0.3,3529
3530,EDUCATION,A,10400,7.66,0,0.28,3530
3531,MEDICAL,D,10400,14.84,1,0.32,3531
3532,EDUCATION,B,10400,9.91,0,0.26,3532
3533,EDUCATION,B,7500,10.95,0,0.2,3533
3534,PERSONAL,A,10400,9.32,0,0.25,3534
3535,PERSONAL,B,10400,12.53,0,0.25,3535
3536,MEDICAL,B,25000,10.08,0,0.68,3536
3537,DEBTCONSOLIDATION,B,10400,11.49,0,0.25,3537
3538,PERSONAL,C,10400,13.49,0,0.24,3538
3539,DEBTCONSOLIDATION,B,10400,12.69,0,0.24,3539
3540,DEBTCONSOLIDATION,A,10400,,0,0.2,3540
3541,PERSONAL,C,10400,11.66,0,0.18,3541
3542,EDUCATION,C,10400,13.49,0,0.18,3542
3543,VENTURE,D,10400,14.91,0,0.17,3543
3544,MEDICAL,D,10400,16.29,1,0.18,3544
3545,VENTURE,B,10400,12.21,0,0.12,3545
3546,EDUCATION,B,10000,9.91,0,0.27,3546
3547,DEBTCONSOLIDATION,C,10375,14.27,1,0.29,3547
3548,EDUCATION,D,10325,12.92,1,0.16,3548
3549,PERSONAL,A,10300,8.94,1,0.34,3549
3550,EDUCATION,B,10300,10.59,0,0.23,3550
3551,PERSONAL,B,10300,9.91,0,0.06,3551
3552,HOMEIMPROVEMENT,A,10250,7.29,0,0.19,3552
3553,HOMEIMPROVEMENT,A,10250,6.62,0,0.17,3553
3554,DEBTCONSOLIDATION,E,10250,14.38,1,0.16,3554
3555,PERSONAL,A,13000,6.91,0,0.35,3555
3556,PERSONAL,B,6000,10.36,0,0.16,3556
3557,VENTURE,D,10200,,0,0.29,3557
3558,PERSONAL,B,10200,12.69,0,0.28,3558
3559,PERSONAL,A,3600,7.37,0,0.09,3559
3560,VENTURE,A,3600,7.37,0,0.08,3560
3561,VENTURE,A,3600,6.03,0,0.08,3561
3562,EDUCATION,B,3600,11.49,0,0.08,3562
3563,MEDICAL,A,3600,6.91,0,0.08,3563
3564,DEBTCONSOLIDATION,D,3600,17.49,1,0.09,3564
3565,DEBTCONSOLIDATION,D,3600,16.77,1,0.09,3565
3566,PERSONAL,B,8400,9.99,0,0.23,3566
3567,EDUCATION,C,3200,12.68,0,0.09,3567
3568,VENTURE,D,3600,16.02,0,0.07,3568
3569,DEBTCONSOLIDATION,B,3600,,1,0.08,3569
3570,EDUCATION,B,7000,10.36,1,0.22,3570
3571,HOMEIMPROVEMENT,C,3600,13.43,1,0.08,3571
3572,DEBTCONSOLIDATION,B,3600,11.36,0,0.07,3572
3573,EDUCATION,A,3600,7.88,0,0.07,3573
3574,DEBTCONSOLIDATION,A,3600,7.49,0,0.07,3574
3575,MEDICAL,B,3600,12.42,0,0.07,3575
3576,EDUCATION,D,3600,16.77,0,0.07,3576
3577,EDUCATION,A,5600,6.92,0,0.15,3577
3578,EDUCATION,C,7125,13.99,0,0.19,3578
3579,DEBTCONSOLIDATION,A,3600,8.9,0,0.07,3579
3580,PERSONAL,A,3600,5.99,0,0.07,3580
3581,HOMEIMPROVEMENT,C,3600,13.98,0,0.07,3581
3582,PERSONAL,A,3600,,1,0.07,3582
3583,VENTURE,A,3600,7.9,0,0.06,3583
3584,PERSONAL,A,12000,5.79,0,0.32,3584
3585,EDUCATION,C,3600,15.27,0,0.06,3585
3586,EDUCATION,B,3600,9.99,0,0.06,3586
3587,DEBTCONSOLIDATION,A,7000,6.54,0,0.19,3587
3588,PERSONAL,A,3600,6.91,0,0.06,3588
3589,HOMEIMPROVEMENT,A,3600,6.76,0,0.06,3589
3590,DEBTCONSOLIDATION,A,5600,8.94,0,0.15,3590
3591,DEBTCONSOLIDATION,B,3600,11.49,0,0.06,3591
3592,MEDICAL,B,3600,10.59,0,0.06,3592
3593,EDUCATION,B,3600,10.59,0,0.06,3593
3594,VENTURE,B,3600,9.99,0,0.05,3594
3595,MEDICAL,C,3600,13.99,1,0.06,3595
3596,HOMEIMPROVEMENT,B,5000,10.99,0,0.13,3596
3597,VENTURE,B,3600,10.74,0,0.05,3597
3598,PERSONAL,B,12000,11.99,0,0.32,3598
3599,HOMEIMPROVEMENT,A,3600,8.94,0,0.05,3599
3600,DEBTCONSOLIDATION,B,3600,12.69,0,0.04,3600
3601,EDUCATION,D,8000,15.62,0,0.21,3601
3602,EDUCATION,B,3600,11.99,0,0.04,3602
3603,MEDICAL,D,6000,14.96,1,0.19,3603
3604,EDUCATION,B,7200,10.99,0,0.19,3604
3605,HOMEIMPROVEMENT,D,3600,16.77,1,0.04,3605
3606,PERSONAL,A,3600,,0,0.03,3606
3607,HOMEIMPROVEMENT,C,10000,12.53,1,0.31,3607
3608,MEDICAL,D,3625,16.29,1,0.18,3608
3609,HOMEIMPROVEMENT,A,6300,,0,0.17,3609
3610,HOMEIMPROVEMENT,B,3625,11.11,1,0.15,3610
3611,HOMEIMPROVEMENT,A,3625,6.54,0,0.07,3611
3612,PERSONAL,B,3625,10.59,1,0.07,3612
3613,PERSONAL,A,3500,6.03,0,0.09,3613
3614,EDUCATION,C,3700,14.22,1,0.21,3614
3615,HOMEIMPROVEMENT,A,8875,7.51,0,0.23,3615
3616,VENTURE,B,4000,12.42,0,0.11,3616
3617,EDUCATION,A,3700,8,0,0.13,3617
3618,DEBTCONSOLIDATION,B,3700,9.25,0,0.1,3618
3619,MEDICAL,A,3700,6.99,0,0.08,3619
3620,PERSONAL,A,5400,7.9,0,0.14,3620
3621,EDUCATION,B,3700,10.37,0,0.06,3621
3622,DEBTCONSOLIDATION,A,3700,6.03,0,0.05,3622
3623,EDUCATION,B,8000,12.69,0,0.21,3623
3624,DEBTCONSOLIDATION,A,3725,6.54,0,0.11,3624
3625,VENTURE,A,3725,8.49,0,0.03,3625
3626,DEBTCONSOLIDATION,D,3750,15.65,1,0.18,3626
3627,EDUCATION,C,7000,13.49,0,0.18,3627
3628,DEBTCONSOLIDATION,A,6000,7.51,0,0.16,3628
3629,MEDICAL,C,3750,13.85,0,0.13,3629
3630,EDUCATION,A,9600,,0,0.25,3630
3631,HOMEIMPROVEMENT,A,5400,8.9,0,0.14,3631
3632,MEDICAL,A,18000,8.9,0,0.47,3632
3633,HOMEIMPROVEMENT,B,3800,8.88,1,0.35,3633
3634,DEBTCONSOLIDATION,C,3800,14.35,1,0.2,3634
3635,DEBTCONSOLIDATION,A,3800,8.59,0,0.15,3635
3636,HOMEIMPROVEMENT,A,4000,,0,0.11,3636
3637,DEBTCONSOLIDATION,A,3800,7.9,0,0.14,3637
3638,DEBTCONSOLIDATION,D,3800,14.84,1,0.13,3638
3639,MEDICAL,D,3800,18.25,1,0.11,3639
3640,EDUCATION,A,3800,6.99,0,0.09,3640
3641,PERSONAL,C,3800,13.49,0,0.08,3641
3642,MEDICAL,A,3800,6.76,0,0.07,3642
3643,HOMEIMPROVEMENT,B,5000,,0,0.13,3643
3644,EDUCATION,D,3800,15.28,1,0.06,3644
3645,MEDICAL,C,3800,14.26,0,0.04,3645
3646,MEDICAL,D,3825,,1,0.27,3646
3647,DEBTCONSOLIDATION,C,3825,14.27,0,0.15,3647
3648,DEBTCONSOLIDATION,A,8500,5.42,0,0.22,3648
3649,EDUCATION,B,1000,10.59,1,0.03,3649
3650,VENTURE,C,3825,15.96,1,0.13,3650
3651,MEDICAL,B,8000,9.99,0,0.21,3651
3652,VENTURE,B,3825,10,0,0.1,3652
3653,HOMEIMPROVEMENT,A,9000,6.99,0,0.24,3653
3654,VENTURE,C,5000,12.99,0,0.13,3654
3655,EDUCATION,C,3850,12.68,0,0.12,3655
3656,EDUCATION,A,4500,5.79,0,0.12,3656
3657,DEBTCONSOLIDATION,A,3850,8.49,0,0.08,3657
3658,PERSONAL,B,5000,10,0,0.13,3658
3659,MEDICAL,A,3900,7.51,0,0.15,3659
3660,PERSONAL,A,6000,5.42,0,0.16,3660
3661,EDUCATION,C,3900,12.23,0,0.1,3661
3662,VENTURE,B,3900,10.99,0,0.09,3662
3663,VENTURE,B,17500,11.11,0,0.46,3663
3664,EDUCATION,A,3950,6.92,0,0.09,3664
3665,VENTURE,B,4000,9.76,1,0.33,3665
3666,PERSONAL,B,4000,10.37,1,0.32,3666
3667,EDUCATION,B,4200,9.25,0,0.11,3667
3668,DEBTCONSOLIDATION,B,8000,10.36,1,0.25,3668
3669,PERSONAL,B,4000,9.88,1,0.31,3669
3670,EDUCATION,B,4800,9.99,0,0.13,3670
3671,PERSONAL,D,4000,15.65,1,0.31,3671
3672,VENTURE,D,4000,15.65,1,0.3,3672
3673,EDUCATION,A,4000,5.79,1,0.3,3673
3674,HOMEIMPROVEMENT,A,4000,6.39,1,0.3,3674
3675,VENTURE,B,4000,,1,0.29,3675
3676,HOMEIMPROVEMENT,A,4000,7.29,1,0.28,3676
3677,MEDICAL,A,4000,6.76,0,0.11,3677
3678,HOMEIMPROVEMENT,A,8000,7.14,0,0.21,3678
3679,VENTURE,B,4000,10.74,1,0.28,3679
3680,EDUCATION,B,14000,11.12,0,0.37,3680
3681,VENTURE,C,8500,13.11,0,0.22,3681
3682,VENTURE,D,4000,14.61,1,0.28,3682
3683,DEBTCONSOLIDATION,C,4000,10.91,1,0.28,3683
3684,MEDICAL,B,1500,10.62,0,0.04,3684
3685,EDUCATION,B,4000,10.08,1,0.27,3685
3686,MEDICAL,D,15000,15.33,1,0.47,3686
3687,MEDICAL,E,4000,16.32,1,0.26,3687
3688,HOMEIMPROVEMENT,B,4000,11.12,1,0.25,3688
3689,EDUCATION,C,4000,13.35,1,0.25,3689
3690,DEBTCONSOLIDATION,C,4000,14.27,1,0.24,3690
3691,PERSONAL,B,4000,10.25,1,0.24,3691
3692,DEBTCONSOLIDATION,C,4000,13.22,1,0.23,3692
3693,HOMEIMPROVEMENT,B,16000,10.99,0,0.42,3693
3694,MEDICAL,B,4000,11.49,1,0.22,3694
3695,DEBTCONSOLIDATION,B,4000,,1,0.22,3695
3696,PERSONAL,B,4000,10.99,1,0.22,3696
3697,EDUCATION,C,4000,12.87,1,0.22,3697
3698,DEBTCONSOLIDATION,C,4000,13.22,1,0.22,3698
3699,EDUCATION,C,4000,10.91,1,0.22,3699
3700,EDUCATION,D,4000,15.62,1,0.21,3700
3701,EDUCATION,C,4000,14.35,1,0.21,3701
3702,EDUCATION,E,4000,19.03,1,0.21,3702
3703,MEDICAL,A,5000,8.94,0,0.13,3703
3704,MEDICAL,C,4000,14.35,1,0.21,3704
3705,DEBTCONSOLIDATION,B,10000,12.21,0,0.26,3705
3706,DEBTCONSOLIDATION,B,4000,,1,0.21,3706
3707,VENTURE,D,4000,14.42,0,0.11,3707
3708,VENTURE,B,4000,10.25,1,0.21,3708
3709,DEBTCONSOLIDATION,A,4000,8.63,1,0.21,3709
3710,MEDICAL,A,1950,7.37,0,0.05,3710
3711,VENTURE,B,18800,,0,0.49,3711
3712,VENTURE,A,4000,7.29,0,0.2,3712
3713,PERSONAL,C,4000,12.23,0,0.2,3713
3714,EDUCATION,B,4000,11.89,0,0.2,3714
3715,PERSONAL,C,4000,13.79,0,0.2,3715
3716,EDUCATION,B,4000,9.45,0,0.2,3716
3717,DEBTCONSOLIDATION,B,4000,12.18,0,0.2,3717
3718,DEBTCONSOLIDATION,A,4000,8.94,0,0.2,3718
3719,EDUCATION,C,4000,13.43,0,0.19,3719
3720,DEBTCONSOLIDATION,B,4000,11.86,0,0.19,3720
3721,MEDICAL,B,4000,11.36,0,0.19,3721
3722,VENTURE,C,10000,13.35,0,0.26,3722
3723,PERSONAL,B,4000,11.36,1,0.18,3723
3724,MEDICAL,C,4000,13.92,0,0.18,3724
3725,MEDICAL,B,4000,12.42,0,0.17,3725
3726,MEDICAL,C,4000,14.35,0,0.17,3726
3727,PERSONAL,B,4000,11.71,0,0.17,3727
3728,MEDICAL,D,4000,14.84,1,0.17,3728
3729,DEBTCONSOLIDATION,B,4000,,0,0.17,3729
3730,HOMEIMPROVEMENT,A,10000,8.49,0,0.26,3730
3731,VENTURE,A,4000,8.59,0,0.17,3731
3732,VENTURE,B,4000,12.21,0,0.17,3732
3733,VENTURE,A,3900,7.9,0,0.1,3733
3734,MEDICAL,C,4000,11.66,0,0.17,3734
3735,PERSONAL,B,13500,11.83,0,0.35,3735
3736,VENTURE,A,4000,7.75,0,0.17,3736
3737,MEDICAL,B,12000,10.38,0,0.31,3737
3738,PERSONAL,B,4000,9.45,0,0.16,3738
3739,VENTURE,B,4000,12.69,0,0.16,3739
3740,VENTURE,B,4000,11.71,0,0.16,3740
3741,DEBTCONSOLIDATION,B,4000,10.36,0,0.16,3741
3742,PERSONAL,A,4000,8.49,0,0.16,3742
3743,MEDICAL,C,8000,13.47,1,0.25,3743
3744,MEDICAL,B,4000,,0,0.16,3744
3745,EDUCATION,B,4000,10.25,0,0.16,3745
3746,DEBTCONSOLIDATION,A,18000,9.63,0,0.47,3746
3747,EDUCATION,A,4000,5.42,0,0.16,3747
3748,PERSONAL,B,6000,9.88,0,0.16,3748
3749,EDUCATION,B,4000,,0,0.15,3749
3750,PERSONAL,A,4000,6.76,0,0.15,3750
3751,PERSONAL,C,4000,12.87,1,0.15,3751
3752,EDUCATION,A,14500,7.88,0,0.38,3752
3753,EDUCATION,A,4000,7.9,0,0.15,3753
3754,DEBTCONSOLIDATION,B,4000,,1,0.15,3754
3755,EDUCATION,C,4000,14.17,1,0.15,3755
3756,MEDICAL,C,4000,13.72,0,0.15,3756
3757,PERSONAL,A,4000,5.79,0,0.15,3757
3758,MEDICAL,B,4000,10.75,0,0.15,3758
3759,EDUCATION,A,8000,6.62,0,0.21,3759
3760,EDUCATION,A,4000,7.14,0,0.15,3760
3761,MEDICAL,D,4000,15.58,1,0.15,3761
3762,VENTURE,C,4000,12.29,0,0.15,3762
3763,MEDICAL,A,4000,5.42,0,0.14,3763
3764,EDUCATION,A,1000,6.62,0,0.03,3764
3765,MEDICAL,C,4000,12.99,0,0.14,3765
3766,EDUCATION,A,4000,8.9,0,0.14,3766
3767,EDUCATION,C,4000,15.23,0,0.14,3767
3768,VENTURE,A,4000,6.39,0,0.14,3768
3769,MEDICAL,A,4000,,0,0.14,3769
3770,VENTURE,A,2000,,0,0.05,3770
3771,MEDICAL,B,4000,10,0,0.14,3771
3772,DEBTCONSOLIDATION,B,4000,9.63,0,0.14,3772
3773,EDUCATION,C,10000,13.99,0,0.26,3773
3774,EDUCATION,A,4000,5.42,0,0.14,3774
3775,DEBTCONSOLIDATION,C,4000,13.48,0,0.14,3775
3776,EDUCATION,B,5550,9.99,0,0.14,3776
3777,VENTURE,B,4000,9.45,0,0.14,3777
3778,MEDICAL,C,15000,15.23,0,0.39,3778
3779,EDUCATION,B,5000,11.49,0,0.13,3779
3780,PERSONAL,B,15500,11.99,0,0.4,3780
3781,EDUCATION,A,4200,,0,0.11,3781
3782,VENTURE,B,4000,10.74,0,0.13,3782
3783,EDUCATION,A,4000,7.9,0,0.13,3783
3784,VENTURE,A,4000,5.99,0,0.13,3784
3785,VENTURE,A,4000,7.49,0,0.13,3785
3786,HOMEIMPROVEMENT,B,10000,10.99,0,0.26,3786
3787,EDUCATION,D,4000,16.49,0,0.13,3787
3788,VENTURE,C,12500,13.06,0,0.33,3788
3789,EDUCATION,C,4000,13.49,0,0.13,3789
3790,PERSONAL,B,4000,11.49,0,0.13,3790
3791,DEBTCONSOLIDATION,A,10000,5.42,0,0.26,3791
3792,EDUCATION,B,7675,10,0,0.2,3792
3793,EDUCATION,C,4000,,0,0.13,3793
3794,DEBTCONSOLIDATION,A,10000,7.29,0,0.26,3794
3795,VENTURE,B,5000,10.37,0,0.13,3795
3796,DEBTCONSOLIDATION,B,4000,10.36,0,0.13,3796
3797,MEDICAL,B,4000,10.36,0,0.13,3797
3798,PERSONAL,B,5000,9.25,0,0.13,3798
3799,VENTURE,B,4000,10.75,0,0.13,3799
3800,VENTURE,D,4000,15.21,1,0.13,3800
3801,PERSONAL,A,1000,5.79,0,0.03,3801
3802,MEDICAL,A,5700,6.17,0,0.15,3802
3803,MEDICAL,D,10000,,1,0.31,3803
3804,PERSONAL,C,4000,,0,0.13,3804
3805,DEBTCONSOLIDATION,A,6000,7.51,0,0.16,3805
3806,PERSONAL,B,4000,11.83,1,0.13,3806
3807,EDUCATION,B,4000,9.76,0,0.13,3807
3808,EDUCATION,C,4000,11.34,0,0.13,3808
3809,VENTURE,D,4000,12.61,1,0.13,3809
3810,EDUCATION,C,10000,14.72,0,0.26,3810
3811,DEBTCONSOLIDATION,B,4000,9.99,0,0.13,3811
3812,DEBTCONSOLIDATION,B,4000,12.42,0,0.13,3812
3813,VENTURE,B,12000,10.38,0,0.31,3813
3814,PERSONAL,C,10000,14.72,0,0.26,3814
3815,PERSONAL,A,8500,7.14,0,0.22,3815
3816,DEBTCONSOLIDATION,A,4000,8.59,0,0.13,3816
3817,MEDICAL,C,4000,13.92,0,0.13,3817
3818,EDUCATION,C,10000,13.98,0,0.26,3818
3819,PERSONAL,C,1750,13.61,1,0.05,3819
3820,VENTURE,A,4000,5.42,0,0.13,3820
3821,EDUCATION,A,10000,7.14,0,0.26,3821
3822,MEDICAL,B,4000,11.49,0,0.13,3822
3823,HOMEIMPROVEMENT,E,4000,17.93,1,0.13,3823
3824,PERSONAL,A,4000,7.68,0,0.13,3824
3825,MEDICAL,C,4000,14.27,0,0.12,3825
3826,MEDICAL,B,4000,10.08,0,0.12,3826
3827,MEDICAL,D,4000,16.29,0,0.12,3827
3828,PERSONAL,B,4000,,0,0.12,3828
3829,VENTURE,E,8000,16,0,0.21,3829
3830,PERSONAL,D,6000,13.24,0,0.16,3830
3831,DEBTCONSOLIDATION,C,4000,12.73,0,0.12,3831
3832,VENTURE,C,12200,,0,0.32,3832
3833,MEDICAL,B,4000,11.71,1,0.12,3833
3834,EDUCATION,A,2000,8.49,0,0.05,3834
3835,PERSONAL,A,5500,7.49,0,0.14,3835
3836,HOMEIMPROVEMENT,A,6250,7.51,1,0.19,3836
3837,MEDICAL,B,6500,,0,0.17,3837
3838,EDUCATION,A,8000,6.03,0,0.21,3838
3839,DEBTCONSOLIDATION,D,4200,16.02,1,0.13,3839
3840,DEBTCONSOLIDATION,A,4000,7.88,0,0.12,3840
3841,DEBTCONSOLIDATION,B,4000,10.96,0,0.12,3841
3842,EDUCATION,B,4000,9.88,0,0.12,3842
3843,PERSONAL,A,6500,7.51,0,0.17,3843
3844,MEDICAL,B,4000,12.69,0,0.12,3844
3845,PERSONAL,C,2500,,0,0.06,3845
3846,DEBTCONSOLIDATION,A,3000,,0,0.08,3846
3847,EDUCATION,B,4000,,0,0.12,3847
3848,DEBTCONSOLIDATION,B,4000,11.49,0,0.12,3848
3849,DEBTCONSOLIDATION,B,4800,9.99,0,0.12,3849
3850,DEBTCONSOLIDATION,B,4000,10.74,0,0.11,3850
3851,VENTURE,E,13750,16.45,1,0.42,3851
3852,PERSONAL,D,6000,14.61,1,0.18,3852
3853,MEDICAL,C,4800,11.91,0,0.12,3853
3854,VENTURE,D,4000,16.29,0,0.11,3854
3855,HOMEIMPROVEMENT,D,4000,14.54,1,0.14,3855
3856,EDUCATION,D,4000,14.83,1,0.14,3856
3857,EDUCATION,A,4000,7.51,0,0.11,3857
3858,PERSONAL,A,9500,7.51,0,0.24,3858
3859,EDUCATION,D,4000,15.33,1,0.14,3859
3860,MEDICAL,B,4000,9.96,1,0.14,3860
3861,HOMEIMPROVEMENT,B,10000,12.21,0,0.26,3861
3862,MEDICAL,B,4000,10.99,0,0.11,3862
3863,VENTURE,A,1200,,0,0.03,3863
3864,MEDICAL,C,4000,14.27,1,0.13,3864
3865,MEDICAL,A,4000,5.42,0,0.11,3865
3866,VENTURE,B,4000,,0,0.11,3866
3867,EDUCATION,A,4000,5.42,0,0.11,3867
3868,PERSONAL,C,4000,13.61,0,0.11,3868
3869,EDUCATION,D,4000,14.96,1,0.13,3869
3870,DEBTCONSOLIDATION,A,4000,7.4,0,0.11,3870
3871,PERSONAL,A,4000,8.94,0,0.11,3871
3872,PERSONAL,B,4000,10.14,0,0.11,3872
3873,VENTURE,A,4000,7.68,0,0.11,3873
3874,EDUCATION,B,4000,10.95,0,0.11,3874
3875,PERSONAL,B,4000,10.08,0,0.11,3875
3876,MEDICAL,C,4000,13.49,0,0.11,3876
3877,MEDICAL,C,4000,14.26,0,0.11,3877
3878,PERSONAL,B,3250,10.99,0,0.08,3878
3879,HOMEIMPROVEMENT,C,3000,13.99,0,0.08,3879
3880,EDUCATION,B,4000,10.59,0,0.1,3880
3881,PERSONAL,B,4000,10.59,0,0.1,3881
3882,EDUCATION,C,4000,12.99,0,0.1,3882
3883,EDUCATION,A,1000,7.49,0,0.03,3883
3884,DEBTCONSOLIDATION,A,4000,7.29,0,0.1,3884
3885,VENTURE,D,4000,,1,0.12,3885
3886,EDUCATION,B,4000,12.53,0,0.1,3886
3887,EDUCATION,C,4000,12.72,0,0.1,3887
3888,MEDICAL,A,4000,7.88,0,0.1,3888
3889,MEDICAL,D,4000,14.61,0,0.1,3889
3890,HOMEIMPROVEMENT,A,5600,5.42,0,0.14,3890
3891,EDUCATION,C,5000,12.98,0,0.13,3891
3892,VENTURE,A,9500,6.91,0,0.24,3892
3893,MEDICAL,A,4500,6.54,0,0.12,3893
3894,HOMEIMPROVEMENT,C,9000,13.72,1,0.27,3894
3895,DEBTCONSOLIDATION,A,6000,7.51,0,0.15,3895
3896,EDUCATION,B,4000,12.69,0,0.1,3896
3897,EDUCATION,C,4000,13.8,0,0.1,3897
3898,DEBTCONSOLIDATION,A,4000,5.42,0,0.1,3898
3899,HOMEIMPROVEMENT,A,4000,,1,0.12,3899
3900,EDUCATION,A,10000,7.51,0,0.26,3900
3901,PERSONAL,A,10750,,0,0.28,3901
3902,HOMEIMPROVEMENT,A,3250,7.14,1,0.1,3902
3903,EDUCATION,A,4000,,0,0.1,3903
3904,EDUCATION,A,4000,7.51,0,0.1,3904
3905,PERSONAL,B,4000,11.49,0,0.1,3905
3906,PERSONAL,A,4000,7.43,0,0.1,3906
3907,EDUCATION,A,4000,6.76,0,0.1,3907
3908,HOMEIMPROVEMENT,B,4000,12.18,1,0.11,3908
3909,VENTURE,C,3000,12.53,0,0.08,3909
3910,MEDICAL,A,4000,7.68,0,0.1,3910
3911,MEDICAL,A,4000,,0,0.1,3911
3912,MEDICAL,D,4000,16,1,0.11,3912
3913,EDUCATION,B,4000,12.42,0,0.1,3913
3914,VENTURE,B,4000,10.59,0,0.1,3914
3915,DEBTCONSOLIDATION,C,12000,10.91,1,0.36,3915
3916,HOMEIMPROVEMENT,C,4000,12.99,1,0.11,3916
3917,MEDICAL,B,4000,10.99,1,0.11,3917
